Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1,Hamza Abdallah,km COM,DF,Lausanne-Sport,22,2003,9,3,222,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2,Taisei Abe,jp JPN,MF,Luzern,21,2004,34,32,"2,646",29.4,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
3,Dirk Abels,nl NED,"DF,MF",Grasshopper,28,1997,31,30,"2,692",29.9,3,1,4,2,1,1,9,0,0.1,0.03,0.13,0.07,0.1,Matches
4,Amir Abrashi,al ALB,MF,Grasshopper,35,1990,10,5,433,4.8,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
5,Jonas Adjetey,gh GHA,DF,Basel,21,2003,15,14,"1,255",13.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
6,Jeremy Agbonifo,se SWE,MF,Basel,19,2005,8,4,297,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
7,Gjan Ajdin,se SWE,MF,Lugano,18,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
8,Alban Ajdini,xk KVX,FW,Lausanne-Sport,26,1999,28,8,815,9.1,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches
9,Albian Ajeti,ch SUI,FW,Basel,28,1997,34,18,"1,653",18.4,4,1,5,4,0,0,3,0,0.22,0.05,0.27,0.22,0.27,Matches
10,Marvin Akahomen,ch SUI,DF,Basel,18,2007,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
11,Ezgjan Alioski,mk MKD,"DF,MF",Lugano,33,1992,20,7,862,9.6,1,3,4,0,1,2,3,0,0.1,0.31,0.42,0,0.31,Matches
12,Téo Allix,fr FRA,DF,Servette FC,21,2004,11,5,471,5.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
13,Stephan Ambrosius,gh GHA,DF,St. Gallen,26,1998,4,3,180,2,0,1,1,0,0,0,1,0,0,0.5,0.5,0,0.5,Matches
14,Ryan Andrews,eng ENG,DF,Young Boys,20,2004,12,9,732,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
15,Alexis Antunes,ch SUI,MF,Servette FC,25,2000,12,8,637,7.1,1,0,1,1,0,0,3,0,0.14,0,0.14,0.14,0.14,Matches
16,Allan Arigoni,ch SUI,"DF,MF",Grasshopper,26,1998,11,5,542,6,0,1,1,0,0,0,4,1,0,0.17,0.17,0,0.17,Matches
17,Remo Arnold,ch SUI,DF,FC Winterthur,28,1997,30,27,"2,289",25.4,1,0,1,1,0,0,4,1,0.04,0,0.04,0.04,0.04,Matches
18,Jonathan Asp Jensen,dk DEN,"FW,MF",Grasshopper,19,2006,33,33,"2,738",30.4,8,7,15,8,0,2,3,0,0.26,0.23,0.49,0.26,0.49,Matches
19,Jamie Atangana,ch SUI,FW,Servette FC,17,2007,9,1,167,1.9,1,0,1,0,1,1,0,0,0.54,0,0.54,0,0,Matches
20,Zachary Athekame,ch SUI,DF,Young Boys,20,2004,4,2,212,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
21,Lawrence Ati-Zigi,gh GHA,GK,St. Gallen,28,1996,35,35,"3,150",35,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
22,Florian Ayé,fr FRA,FW,Servette FC,28,1997,26,23,"1,954",21.7,11,2,13,11,0,1,4,0,0.51,0.09,0.6,0.51,0.6,Matches
23,Andrej Bačanin,rs SRB,MF,Basel,18,2007,25,16,"1,333",14.8,0,2,2,0,0,0,3,1,0,0.14,0.14,0,0.14,Matches
24,Mouhamed El Bachir Ngom,sn SEN,DF,Grasshopper,25,2000,15,13,"1,177",13.1,0,1,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
25,Aliou Badara Baldé,gn GUI,FW,St. Gallen,22,2002,36,27,"2,233",24.8,11,0,11,9,2,3,7,0,0.44,0,0.44,0.36,0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Ibrahim Bah Mendes,ch SUI,FW,Lausanne-Sport,19,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
27,Theo Bair,ca CAN,FW,Lausanne-Sport,25,1999,23,15,"1,513",16.8,6,0,6,5,1,1,5,1,0.36,0,0.36,0.3,0.3,Matches
28,Adrian Bajrami,ch SUI,DF,Luzern,23,2002,34,33,"2,809",31.2,2,1,3,2,0,0,5,0,0.06,0.03,0.1,0.06,0.1,Matches
29,Ashvin Balaruban,ch SUI,DF,Thun,23,2001,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
30,David von Ballmoos,ch SUI,GK,Lugano,30,1994,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
31,Baltazar,br BRA,MF,Sion,25,2000,35,28,"2,600",28.9,2,2,4,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches
32,Jan Bamert,ch SUI,DF,Thun,27,1998,34,28,"2,599",28.9,1,1,2,1,0,0,3,1,0.03,0.03,0.07,0.03,0.07,Matches
33,Mohamed Bangoura,gn GUI,MF,Zürich,19,2006,17,0,287,3.2,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
34,Anthony Baron,gp GLP,"DF,MF",Servette FC,32,1992,11,7,593,6.6,0,1,1,0,0,0,0,0,0,0.15,0.15,0,0.15,Matches
35,Chris Bedia,ci CIV,FW,Young Boys,29,1996,36,21,"1,990",22.1,17,4,21,12,5,5,5,0,0.77,0.18,0.95,0.54,0.72,Matches
36,Kevin Behrens,de GER,FW,Lugano,34,1991,34,27,"2,232",24.8,13,2,15,13,0,0,3,0,0.52,0.08,0.6,0.52,0.6,Matches
37,Ismajl Beka,xk KVX,DF,Grasshopper,25,1999,4,3,243,2.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
38,Nicky Beloko,ch SUI,MF,Lausanne-Sport,25,2000,22,20,"1,455",16.2,1,0,1,1,0,0,4,1,0.06,0,0.06,0.06,0.06,Matches
39,Samuele Bengondo,ch SUI,FW,Grasshopper,19,2005,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
40,Loris Benito,ch SUI,DF,Young Boys,33,1992,33,33,"2,899",32.2,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
41,Théo Berdayes,ch SUI,"MF,FW",Sion,23,2002,35,15,"1,500",16.7,2,3,5,2,0,0,1,0,0.12,0.18,0.3,0.12,0.3,Matches
42,Theo Bergvall,se SWE,DF,Lausanne-Sport,20,2004,9,8,670,7.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
43,Valon Berisha,xk KVX,MF,Zürich,32,1993,12,7,665,7.4,0,2,2,0,0,0,2,0,0,0.27,0.27,0,0.27,Matches
44,Leonardo Bertone,ch SUI,MF,Thun,31,1994,33,33,"2,934",32.6,11,2,13,6,5,6,8,0,0.34,0.06,0.4,0.18,0.25,Matches
45,Diego Besio,ch SUI,FW,St. Gallen,19,2006,21,6,771,8.6,2,2,4,2,0,0,3,0,0.23,0.23,0.47,0.23,0.47,Matches
46,Yannick Bettkober,cm CMR,DF,Grasshopper,20,2005,3,1,56,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
47,Brian Beyer,fr FRA,"MF,FW",FC Winterthur,28,1996,14,4,458,5.1,1,1,2,1,0,0,0,0,0.2,0.2,0.39,0.2,0.39,Matches
48,Uran Bislimi,ch SUI,MF,Lugano,25,1999,34,34,"2,865",31.8,5,3,8,5,0,0,5,2,0.16,0.09,0.25,0.16,0.25,Matches
49,Winsley Boteli,ch SUI,FW,Sion,19,2006,34,2,640,7.1,8,0,8,8,0,0,2,0,1.13,0,1.13,1.13,1.13,Matches
50,Mattia Bottani,ch SUI,MF,Lugano,34,1991,21,4,487,5.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Théo Bouchlarhem,fr FRA,MF,Sion,24,2001,15,1,308,3.4,0,1,1,0,0,0,3,1,0,0.29,0.29,0,0.29,Matches
52,Carlo Boukhalfa,ma MAR,MF,St. Gallen,26,1999,36,36,"3,101",34.5,12,3,15,8,4,6,10,0,0.35,0.09,0.44,0.23,0.32,Matches
53,Zachary Brault-Guillard,ca CAN,DF,Lugano,26,1998,18,2,389,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
54,Yanick Brecher,ch SUI,GK,Zürich,32,1993,23,23,"2,066",23,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
55,Finn van Breemen,nl NED,DF,Basel,22,2003,1,0,72,0.8,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
56,Sascha Britschgi,ch SUI,DF,Luzern,18,2006,3,3,244,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
57,Dylan Bronn,tn TUN,DF,Servette FC,30,1995,14,14,"1,215",13.5,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
58,Moritz Broschinski,de GER,FW,Basel,24,2000,19,5,542,6,1,0,1,1,0,1,2,0,0.17,0,0.17,0.17,0.17,Matches
59,Roman Buess,ch SUI,FW,FC Winterthur,32,1992,24,10,926,10.3,3,1,4,2,1,2,4,0,0.29,0.1,0.39,0.19,0.29,Matches
60,Stefan Bukinac,rs SRB,"DF,MF",Young Boys,20,2005,14,7,677,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
61,Marco Burch,ch SUI,DF,Servette FC,24,2000,18,17,"1,466",16.3,1,0,1,1,0,0,1,1,0.06,0,0.06,0.06,0.06,Matches
62,Nishan Burkart,ch SUI,"MF,FW",FC Winterthur,25,2000,22,15,"1,132",12.6,5,2,7,5,0,0,0,0,0.4,0.16,0.56,0.4,0.56,Matches
63,Marco Bürki,ch SUI,DF,Thun,32,1993,33,32,"2,745",30.5,2,2,4,2,0,0,11,1,0.07,0.07,0.13,0.07,0.13,Matches
64,Nathan Butler-Oyedeji,eng ENG,"FW,MF",Lausanne-Sport,22,2003,33,20,"1,723",19.1,4,3,7,4,0,0,5,0,0.21,0.16,0.37,0.21,0.37,Matches
65,Sambou Camara,ch SUI,DF,FC Winterthur,18,2007,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
66,João Carbone,br BRA,"MF,DF",Lugano,20,2005,5,2,162,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
67,Kevin Carlos,es ESP,FW,Basel,24,2001,4,1,113,1.3,1,0,1,1,0,0,0,0,0.8,0,0.8,0.8,0.8,Matches
68,Claudio Cassano,it ITA,MF,Lugano,22,2003,9,1,144,1.6,1,0,1,1,0,0,0,0,0.62,0,0.62,0.62,0.62,Matches
69,Thomas Castella,ch SUI,GK,Lausanne-Sport,32,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
70,Ivan Cavaleiro,pt POR,"MF,FW",Zürich,31,1993,13,12,879,9.8,3,1,4,3,0,0,1,1,0.31,0.1,0.41,0.31,0.41,Matches
71,Carmine Chiappetta,ch SUI,FW,FC Winterthur,22,2003,3,0,79,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
72,Liam Chipperfield,ch SUI,MF,Sion,21,2004,35,13,"1,383",15.4,5,1,6,5,0,1,4,0,0.33,0.07,0.39,0.33,0.39,Matches
73,Ylyas Chouaref,mt MLT,MF,Sion,24,2000,38,36,"2,925",32.5,9,8,17,8,1,1,2,0,0.28,0.25,0.52,0.25,0.49,Matches
74,Andrejs Ciganiks,lv LVA,"DF,MF",Luzern,28,1997,26,6,"1,037",11.5,1,5,6,1,0,0,2,0,0.09,0.43,0.52,0.09,0.52,Matches
75,Yanis Cimignani,fr FRA,MF,Lugano,23,2002,35,32,"2,605",28.9,3,1,4,3,0,0,3,0,0.1,0.03,0.14,0.1,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Marquinhos Cipriano,br BRA,DF,Sion,26,1999,2,1,97,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
77,Moussa Cissé,fr FRA,DF,Basel,22,2003,12,6,558,6.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
78,Tibault Citherlet,ch SUI,DF,FC Winterthur,20,2005,18,12,"1,184",13.2,1,1,2,1,0,0,3,1,0.08,0.08,0.15,0.08,0.15,Matches
79,Óscar Clemente,es ESP,FW,Grasshopper,26,1999,24,11,"1,175",13.1,2,0,2,2,0,0,4,0,0.15,0,0.15,0.15,0.15,Matches
80,Timothé Cognat,fr FRA,MF,Servette FC,27,1998,31,31,"2,767",30.7,2,4,6,2,0,0,9,0,0.07,0.13,0.2,0.07,0.2,Matches
81,Ebrima Colley,gm GAM,"MF,FW",Young Boys,25,2000,17,2,438,4.9,2,0,2,2,0,0,1,0,0.41,0,0.41,0.41,0.41,Matches
82,Livano Comenencia,cw CUW,"DF,MF",Zürich,21,2004,24,15,"1,522",16.9,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
83,Sergio Córdova,ve VEN,FW,Young Boys,27,1997,21,8,878,9.8,2,3,5,2,0,0,0,0,0.21,0.31,0.51,0.21,0.51,Matches
84,Daniel Correia,ch SUI,"MF,FW",Lugano,22,2002,31,25,"1,915",21.3,4,9,13,4,0,0,7,1,0.19,0.42,0.61,0.19,0.61,Matches
85,Pantaleo Creti,it ITA,DF,Grasshopper,17,2008,4,1,119,1.3,1,0,1,1,0,0,0,0,0.76,0,0.76,0.76,0.76,Matches
86,Kevin Csoboth,hu HUN,FW,St. Gallen,25,2000,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
87,Stéphane Cueni,ch SUI,MF,FC Winterthur,24,2001,25,14,"1,384",15.4,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
88,Olivier Custodio,ch SUI,MF,Lausanne-Sport,30,1995,34,29,"2,534",28.2,3,4,7,2,1,1,5,0,0.11,0.14,0.25,0.07,0.21,Matches
89,Lucien Dähler,ch SUI,DF,Thun,24,2001,19,14,"1,313",14.6,1,2,3,1,0,0,2,0,0.07,0.14,0.21,0.07,0.21,Matches
90,Flavius Daniliuc,at AUT,DF,Basel,24,2001,27,26,"2,327",25.9,2,0,2,2,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
91,Bafodé Dansoko,gn GUI,MF,FC Winterthur,29,1995,21,13,"1,301",14.5,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
92,Ruben Dantas Fernandes,ch SUI,DF,Luzern,22,2003,20,20,"1,554",17.3,0,2,2,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
93,Lukas Daschner,de GER,MF,St. Gallen,26,1998,26,23,"2,066",23,1,2,3,1,0,0,6,0,0.04,0.09,0.13,0.04,0.13,Matches
94,Konrad De La Fuente,us USA,FW,Lausanne-Sport,24,2001,2,1,64,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
95,Saulo Decarli,ch SUI,DF,Grasshopper,33,1992,11,10,798,8.9,1,0,1,1,0,0,2,1,0.11,0,0.11,0.11,0.11,Matches
96,Hannes Delcroix,ht HAI,DF,Lugano,26,1999,14,14,"1,152",12.8,1,0,1,1,0,0,1,0,0.08,0,0.08,0.08,0.08,Matches
97,Matteo Di Giusto,ch SUI,"MF,FW",Luzern,24,2000,38,38,"3,240",36,12,12,24,9,3,4,1,0,0.33,0.33,0.67,0.25,0.58,Matches
98,Nevio Di Giusto,ch SUI,"FW,MF",Zürich,20,2005,13,5,521,5.8,1,1,2,1,0,0,2,0,0.17,0.17,0.35,0.17,0.35,Matches
99,Abdoulaye Diaby,ml MLI,DF,Grasshopper,25,2000,17,16,"1,366",15.2,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
100,Souleymane Diaby,ci CIV,"DF,MF",FC Winterthur,25,1999,22,17,"1,470",16.3,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Lamine Diack,sn SEN,MF,Sion,24,2000,9,1,202,2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
102,Gaoussou Diakite,ml MLI,"FW,MF",Lausanne-Sport,19,2005,31,25,"2,158",24,7,6,13,6,1,1,2,1,0.29,0.25,0.54,0.25,0.5,Matches
103,Salifou Diarrassouba,ci CIV,"MF,FW",Grasshopper,23,2001,23,7,737,8.2,0,2,2,0,0,0,2,0,0,0.24,0.24,0,0.24,Matches
104,Pius Dorn,de GER,"DF,MF",Luzern,28,1996,30,30,"2,678",29.8,4,4,8,4,0,0,9,0,0.13,0.13,0.27,0.13,0.27,Matches
105,David Douline,fr FRA,MF,Servette FC,32,1993,28,24,"2,179",24.2,4,2,6,4,0,0,6,0,0.17,0.08,0.25,0.17,0.25,Matches
106,Ousmane Doumbia,ci CIV,"MF,DF",Lugano,33,1992,11,5,467,5.2,1,1,2,1,0,0,1,0,0.19,0.19,0.39,0.19,0.39,Matches
107,Maxime Dubosson,ch SUI,DF,Sion,20,2004,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
108,Julien Duranville,be BEL,"MF,FW",Basel,19,2006,16,10,748,8.3,2,1,3,2,0,0,0,0,0.24,0.12,0.36,0.24,0.36,Matches
109,Adrian Durrer,ch SUI,DF,FC Winterthur,24,2001,18,16,"1,430",15.9,0,1,1,0,0,0,5,1,0,0.06,0.06,0,0.06,Matches
110,Furkan Dursun,at AUT,FW,Thun,20,2005,12,1,240,2.7,1,1,2,1,0,0,0,0,0.37,0.37,0.75,0.37,0.75,Matches
111,Noë Dussenne,be BEL,DF,Lausanne-Sport,33,1992,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
112,Kaio Eduardo,br BRA,FW,Basel,20,2005,3,1,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
113,Malamine Efekele,fr FRA,FW,St. Gallen,21,2004,19,3,464,5.2,0,1,1,0,0,0,1,0,0,0.19,0.19,0,0.19,Matches
114,Umeh Emmanuel,ng NGA,"MF,FW",Zürich,20,2004,30,12,"1,234",13.7,2,4,6,2,0,0,1,0,0.15,0.29,0.44,0.15,0.44,Matches
115,Samuel Essende,cd COD,FW,Young Boys,27,1998,13,10,851,9.5,4,1,5,2,2,2,2,0,0.42,0.11,0.53,0.21,0.32,Matches
116,Emmanuel Essiam,gh GHA,MF,FC Winterthur,21,2003,2,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
117,Christian Fassnacht,ch SUI,"MF,FW",Young Boys,31,1993,33,27,"2,358",26.2,18,7,25,17,1,2,2,0,0.69,0.27,0.95,0.65,0.92,Matches
118,Betim Fazliji,xk KVX,"DF,MF",St. Gallen,26,1999,6,0,75,0.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
119,Fabio Fehr,ch SUI,DF,Thun,25,2000,29,24,"2,144",23.8,2,7,9,2,0,0,7,1,0.08,0.29,0.38,0.08,0.38,Matches
120,Edimilson Fernandes,ch SUI,MF,Young Boys,29,1996,27,25,"2,093",23.3,3,6,9,3,0,0,6,1,0.13,0.26,0.39,0.13,0.39,Matches
121,Lucas Ferreira,pt POR,"MF,FW",Luzern,18,2006,34,25,"1,906",21.2,7,2,9,7,0,0,6,1,0.33,0.09,0.42,0.33,0.42,Matches
122,Demis Fiechter,ch SUI,FW,Grasshopper,19,2005,1,1,70,0.8,1,0,1,1,0,0,0,0,1.29,0,1.29,1.29,1.29,Matches
123,Pirosch Fischer,ch SUI,FW,Zürich,21,2004,3,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
124,Sékou Fofana,ci CIV,DF,Lausanne-Sport,22,2003,29,18,"1,670",18.6,3,2,5,3,0,0,1,0,0.16,0.11,0.27,0.16,0.27,Matches
125,Lamine Fomba,fr FRA,MF,Servette FC,27,1998,33,23,"1,960",21.8,1,3,4,1,0,0,12,0,0.05,0.14,0.18,0.05,0.18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Christian Fopossi,be BEL,MF,Grasshopper,19,2006,1,1,90,1,1,0,1,1,0,0,1,0,1,0,1,1,1,Matches
127,Dominik Franke,de GER,DF,Thun,26,1998,12,3,388,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
128,Michael Frey,ch SUI,FW,Grasshopper,31,1994,12,11,909,10.1,1,1,2,1,0,1,4,1,0.1,0.1,0.2,0.1,0.2,Matches
129,Jérémy Frick,ch SUI,GK,Servette FC,32,1993,12,11,993,11,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
130,Tom Gaal,de GER,DF,St. Gallen,24,2001,30,30,"2,652",29.5,1,2,3,1,0,0,6,0,0.03,0.07,0.1,0.03,0.1,Matches
131,Willem Geubbels,fr FRA,FW,St. Gallen,23,2001,3,3,226,2.5,3,0,3,3,0,0,0,0,1.19,0,1.19,1.19,1.19,Matches
132,Loris Giandomenico,ch SUI,DF,Grasshopper,19,2005,14,0,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
133,Armin Gigovic,ba BIH,MF,Young Boys,23,2002,31,26,"2,103",23.4,1,5,6,1,0,0,5,1,0.04,0.21,0.26,0.04,0.26,Matches
134,Nicolas Glaus,ch SUI,GK,Grasshopper,23,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
135,Théo Golliard,ch SUI,"MF,FW",FC Winterthur,22,2002,35,25,"2,140",23.8,4,6,10,4,0,0,2,0,0.17,0.25,0.42,0.17,0.42,Matches
136,Mariano Gómez,ar ARG,DF,Zürich,26,1999,15,15,"1,338",14.9,0,1,1,0,0,0,5,0,0,0.07,0.07,0,0.07,Matches
137,Christian Gomis,sn SEN,FW,FC Winterthur,24,2000,5,5,440,4.9,2,0,2,2,0,0,1,0,0.41,0,0.41,0.41,0.41,Matches
138,Gabriel González,ch SUI,MF,Grasshopper,19,2006,1,0,20,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
139,Lukas Görtler,de GER,MF,St. Gallen,31,1994,33,33,"2,580",28.7,9,7,16,5,4,4,12,1,0.31,0.24,0.56,0.17,0.42,Matches
140,Marvin da Graça,lu LUX,DF,FC Winterthur,30,1995,11,8,814,9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
141,Adrian Grbić,at AUT,FW,Luzern,28,1996,26,14,"1,342",14.9,6,1,7,4,2,2,5,0,0.4,0.07,0.47,0.27,0.34,Matches
142,Anto Grgić,ch SUI,MF,Lugano,28,1996,36,36,"3,183",35.4,7,6,13,2,5,5,8,0,0.2,0.17,0.37,0.06,0.23,Matches
